"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"Jul., 2017"	"2017/07"	124	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"Aug., 2017"	"2017/08"	129	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"Sep., 2017"	"2017/09"	149	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"Oct., 2017"	"2017/10"	136	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"Nov., 2017"	"2017/11"	115	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2017"	"2017"	"Dec., 2017"	"2017/12"	221	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Jan., 2018"	"2018/01"	441	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Feb., 2018"	"2018/02"	238	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Mar., 2018"	"2018/03"	227	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Apr., 2018"	"2018/04"	184	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"May, 2018"	"2018/05"	154	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Jun., 2018"	"2018/06"	136	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Jul., 2018"	"2018/07"	125	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Aug., 2018"	"2018/08"	119	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Sep., 2018"	"2018/09"	119	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Oct., 2018"	"2018/10"	129	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Nov., 2018"	"2018/11"	149	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Dec., 2018"	"2018/12"	161	Not Applicable	Not Applicable
	"Marin County, CA"	"06041"	"2017"	"2017"	"Jan., 2017"	"2017/01"	12	Not Applicable	Not Applicable
	"Marin County, CA"	"06041"	"2018"	"2018"	"Jan., 2018"	"2018/01"	13	Not Applicable	Not Applicable
	"Monterey County, CA"	"06053"	"2017"	"2017"	"Jan., 2017"	"2017/01"	12	Not Applicable	Not Applicable
	"Monterey County, CA"	"06053"	"2018"	"2018"	"Jan., 2018"	"2018/01"	20	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Jan., 2016"	"2016/01"	55	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Feb., 2016"	"2016/02"	70	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Mar., 2016"	"2016/03"	76	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Apr., 2016"	"2016/04"	46	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"May, 2016"	"2016/05"	38	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Jun., 2016"	"2016/06"	34	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Jul., 2016"	"2016/07"	61	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Aug., 2016"	"2016/08"	36	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Sep., 2016"	"2016/09"	34	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Oct., 2016"	"2016/10"	25	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Nov., 2016"	"2016/11"	35	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2016"	"2016"	"Dec., 2016"	"2016/12"	49	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Jan., 2017"	"2017/01"	76	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Feb., 2017"	"2017/02"	65	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Mar., 2017"	"2017/03"	52	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Apr., 2017"	"2017/04"	49	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"May, 2017"	"2017/05"	39	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Jun., 2017"	"2017/06"	24	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Jul., 2017"	"2017/07"	35	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Aug., 2017"	"2017/08"	29	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Sep., 2017"	"2017/09"	39	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Oct., 2017"	"2017/10"	23	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Nov., 2017"	"2017/11"	44	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2017"	"2017"	"Dec., 2017"	"2017/12"	71	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Jan., 2018"	"2018/01"	139	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Feb., 2018"	"2018/02"	65	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Mar., 2018"	"2018/03"	49	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Apr., 2018"	"2018/04"	40	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"May, 2018"	"2018/05"	31	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Jun., 2018"	"2018/06"	29	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Jul., 2018"	"2018/07"	42	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Aug., 2018"	"2018/08"	23	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Sep., 2018"	"2018/09"	32	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Oct., 2018"	"2018/10"	30	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Nov., 2018"	"2018/11"	39	Not Applicable	Not Applicable
	"Orange County, CA"	"06059"	"2018"	"2018"	"Dec., 2018"	"2018/12"	45	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"2017"	"2017"	"Jan., 2017"	"2017/01"	18	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"2017"	"2017"	"Feb., 2017"	"2017/02"	14	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"2017"	"2017"	"Mar., 2017"	"2017/03"	14	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"2018"	"2018"	"Jan., 2018"	"2018/01"	16	Not Applicable	Not Applicable
	"Placer County, CA"	"06061"	"2018"	"2018"	"Feb., 2018"	"2018/02"	11	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"Jan., 2016"	"2016/01"	30	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"Feb., 2016"	"2016/02"	32	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"Mar., 2016"	"2016/03"	36	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"Apr., 2016"	"2016/04"	24	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"May, 2016"	"2016/05"	22	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"Jul., 2016"	"2016/07"	16	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"Sep., 2016"	"2016/09"	17	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"Oct., 2016"	"2016/10"	13	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"Nov., 2016"	"2016/11"	24	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2016"	"2016"	"Dec., 2016"	"2016/12"	28	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Jan., 2017"	"2017/01"	48	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Feb., 2017"	"2017/02"	26	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Mar., 2017"	"2017/03"	27	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Apr., 2017"	"2017/04"	21	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"May, 2017"	"2017/05"	23	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Jun., 2017"	"2017/06"	21	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Jul., 2017"	"2017/07"	23	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Aug., 2017"	"2017/08"	15	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Sep., 2017"	"2017/09"	18	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Oct., 2017"	"2017/10"	26	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Nov., 2017"	"2017/11"	25	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2017"	"2017"	"Dec., 2017"	"2017/12"	44	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Jan., 2018"	"2018/01"	103	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Feb., 2018"	"2018/02"	47	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Mar., 2018"	"2018/03"	41	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Apr., 2018"	"2018/04"	19	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"May, 2018"	"2018/05"	29	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Jun., 2018"	"2018/06"	17	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Jul., 2018"	"2018/07"	25	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Aug., 2018"	"2018/08"	16	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Sep., 2018"	"2018/09"	22	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Oct., 2018"	"2018/10"	14	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Nov., 2018"	"2018/11"	20	Not Applicable	Not Applicable
	"Riverside County, CA"	"06065"	"2018"	"2018"	"Dec., 2018"	"2018/12"	27	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"Jan., 2016"	"2016/01"	20	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"Feb., 2016"	"2016/02"	28	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"Mar., 2016"	"2016/03"	36	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"Apr., 2016"	"2016/04"	23	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"May, 2016"	"2016/05"	12	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"Jun., 2016"	"2016/06"	14	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"Sep., 2016"	"2016/09"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"Oct., 2016"	"2016/10"	20	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"Nov., 2016"	"2016/11"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"Dec., 2016"	"2016/12"	29	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Jan., 2017"	"2017/01"	46	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Feb., 2017"	"2017/02"	27	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Mar., 2017"	"2017/03"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Apr., 2017"	"2017/04"	10	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"May, 2017"	"2017/05"	26	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Jun., 2017"	"2017/06"	19	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Jul., 2017"	"2017/07"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Aug., 2017"	"2017/08"	15	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Sep., 2017"	"2017/09"	13	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Oct., 2017"	"2017/10"	14	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Nov., 2017"	"2017/11"	12	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"Dec., 2017"	"2017/12"	23	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"Jan., 2018"	"2018/01"	57	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"Feb., 2018"	"2018/02"	44	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"Mar., 2018"	"2018/03"	37	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"Apr., 2018"	"2018/04"	29	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"May, 2018"	"2018/05"	20	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"Jun., 2018"	"2018/06"	14	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"Aug., 2018"	"2018/08"	17	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"Sep., 2018"	"2018/09"	15	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"Oct., 2018"	"2018/10"	12	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"Nov., 2018"	"2018/11"	13	Not Applicable	Not Applicable
	"Sacramento County, CA"	"06067"	"2018"	"2018"	"Dec., 2018"	"2018/12"	11	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"Jan., 2016"	"2016/01"	36	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"Feb., 2016"	"2016/02"	36	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"Mar., 2016"	"2016/03"	33	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"Apr., 2016"	"2016/04"	25	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"May, 2016"	"2016/05"	14	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"Jun., 2016"	"2016/06"	13	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"Jul., 2016"	"2016/07"	13	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"Oct., 2016"	"2016/10"	16	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"Nov., 2016"	"2016/11"	18	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2016"	"2016"	"Dec., 2016"	"2016/12"	28	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"Jan., 2017"	"2017/01"	28	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"Feb., 2017"	"2017/02"	33	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"Mar., 2017"	"2017/03"	29	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"Apr., 2017"	"2017/04"	17	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"May, 2017"	"2017/05"	24	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"Jun., 2017"	"2017/06"	21	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"Jul., 2017"	"2017/07"	20	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"Aug., 2017"	"2017/08"	18	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"Oct., 2017"	"2017/10"	17	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"Nov., 2017"	"2017/11"	17	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2017"	"2017"	"Dec., 2017"	"2017/12"	28	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Jan., 2018"	"2018/01"	64	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Feb., 2018"	"2018/02"	54	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Mar., 2018"	"2018/03"	33	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Apr., 2018"	"2018/04"	23	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Jun., 2018"	"2018/06"	16	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Jul., 2018"	"2018/07"	17	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Aug., 2018"	"2018/08"	13	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Sep., 2018"	"2018/09"	14	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Oct., 2018"	"2018/10"	16	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Nov., 2018"	"2018/11"	22	Not Applicable	Not Applicable
	"San Bernardino County, CA"	"06071"	"2018"	"2018"	"Dec., 2018"	"2018/12"	26	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Jan., 2016"	"2016/01"	45	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Feb., 2016"	"2016/02"	49	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Mar., 2016"	"2016/03"	58	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Apr., 2016"	"2016/04"	33	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"May, 2016"	"2016/05"	22	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Jun., 2016"	"2016/06"	23	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Jul., 2016"	"2016/07"	19	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Aug., 2016"	"2016/08"	13	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Sep., 2016"	"2016/09"	20	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Oct., 2016"	"2016/10"	24	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Nov., 2016"	"2016/11"	22	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2016"	"2016"	"Dec., 2016"	"2016/12"	33	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Jan., 2017"	"2017/01"	63	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Feb., 2017"	"2017/02"	50	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Mar., 2017"	"2017/03"	34	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Apr., 2017"	"2017/04"	27	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"May, 2017"	"2017/05"	32	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Jun., 2017"	"2017/06"	16	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Jul., 2017"	"2017/07"	15	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Aug., 2017"	"2017/08"	20	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Sep., 2017"	"2017/09"	19	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Oct., 2017"	"2017/10"	22	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Nov., 2017"	"2017/11"	31	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2017"	"2017"	"Dec., 2017"	"2017/12"	69	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Jan., 2018"	"2018/01"	172	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Feb., 2018"	"2018/02"	51	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Mar., 2018"	"2018/03"	48	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Apr., 2018"	"2018/04"	21	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"May, 2018"	"2018/05"	17	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Jun., 2018"	"2018/06"	21	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Jul., 2018"	"2018/07"	20	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Aug., 2018"	"2018/08"	15	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Sep., 2018"	"2018/09"	13	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Oct., 2018"	"2018/10"	17	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Nov., 2018"	"2018/11"	25	Not Applicable	Not Applicable
	"San Diego County, CA"	"06073"	"2018"	"2018"	"Dec., 2018"	"2018/12"	32	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"2016"	"2016"	"Jan., 2016"	"2016/01"	13	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"2016"	"2016"	"Feb., 2016"	"2016/02"	13	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"2016"	"2016"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"2016"	"2016"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"2016"	"2016"	"Sep., 2016"	"2016/09"	12	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"2016"	"2016"	"Dec., 2016"	"2016/12"	16	Not Applicable	Not Applicable
	"San Francisco County, CA"	"06075"	"2017"	"2017"	"Jan., 2017"	"2017/01"	31	Not Applicable	Not Applicable
